geo_code,naptan_sto,easting,northing,district,line
E01008019,370021660,443683,381295,Sheffield District,125
E01008019,370021670,443385,381529,Sheffield District,30a
E01008019,370021671,443426,381457,Sheffield District,730
E01008019,370021672,443460,381436,Sheffield District,30a
E01008019,370026725,443757,381474,Sheffield District,29a
E01008019,370027027,443901,381374,Sheffield District,125
E01007328,370050371,441016,409749,Barnsley District,27b
E01007328,370050899,441021,410144,Barnsley District,27a
E01007328,370050900,441130,410622,Barnsley District,27a
E01007328,370055153,441117,409584,Barnsley District,27
E01007328,370055170,441016,410081,Barnsley District,27a
E01007328,370055176,441140,410562,Barnsley District,27a
E01007328,370055188,441618,411034,Barnsley District,27b
E01007328,370055233,441070,409693,Barnsley District,27
E01007328,370055239,441047,410196,Barnsley District,27a
E01007328,370055291,440920,409973,Barnsley District,27a
E01007328,370055456,440939,409980,Barnsley District,27a
E01007942,370020178,436247,389926,Sheffield District,76
E01007942,370021027,436444,390114,Sheffield District,76
E01007942,370021040,436806,390472,Sheffield District,76
E01007942,370021044,436518,390389,Sheffield District,32a
E01007942,370021045,436531,390550,Sheffield District,32a
E01007942,370021046,436509,390592,Sheffield District,32a
E01007942,370023560,436533,390327,Sheffield District,95a
E01007942,370027342,436271,390691,Sheffield District,H1
E01007788,370030074,453429,386358,Rotherham District,620
E01007788,370035759,453198,386431,Rotherham District,619
E01007637,370040588,468814,413698,Doncaster District,87a
E01007637,370045289,469027,413942,Doncaster District,87a
E01007637,370045293,469072,414014,Doncaster District,87a
E01007637,370046113,468803,413708,Doncaster District,87a
E01007637,370046114,468927,413847,Doncaster District,87a
E01007637,370046115,468882,413524,Doncaster District,87b
E01007637,370046148,468858,413557,Doncaster District,87b
E01008102,370022585,437863,384648,Sheffield District,10a
E01008078,370022058,435860,382683,Sheffield District,718
E01008078,370022082,436833,382752,Sheffield District,718
E01008078,370022084,436658,382697,Sheffield District,721
E01008078,370022085,436124,382671,Sheffield District,718
E01008078,370022086,436175,382656,Sheffield District,721
E01008078,370022087,436379,382600,Sheffield District,721
E01008078,370022088,436389,382587,Sheffield District,718
E01008078,370022089,436558,382548,Sheffield District,718
E01008078,370022091,436558,382504,Sheffield District,1
E01008078,370022092,436165,382184,Sheffield District,1
E01008078,370022093,436140,382162,Sheffield District,1
E01008078,370023720,436587,382498,Sheffield District,1
E01007516,370041120,455947,404487,Doncaster District,working
E01007516,370045617,455686,404680,Doncaster District,working
E01007516,370045620,455681,404683,Doncaster District,working
E01007464,370040864,453924,408260,Doncaster District,50b
E01007464,370045002,453685,408068,Doncaster District,50b
E01007464,370045091,453266,408127,Doncaster District,N4
E01007464,370045092,453445,407903,Doncaster District,50b
E01007464,370045093,453733,408121,Doncaster District,50b
E01007676,370030188,441563,391514,Rotherham District,X74
E01007676,370030189,441403,391481,Rotherham District,X74
E01007676,370030191,441014,391429,Rotherham District,X74
E01007676,370030192,442538,391188,Rotherham District,74a
E01007676,370030195,442136,391937,Rotherham District,X74
E01007676,370030199,442236,390378,Rotherham District,74a
E01007676,370030205,442533,390572,Rotherham District,74a
E01007676,370030787,440907,391432,Rotherham District,X74
E01007676,370030844,442623,391772,Rotherham District,74a
E01007676,370035031,442482,390525,Rotherham District,74a
E01007676,370035351,442183,390373,Rotherham District,74a
E01007676,370035359,440780,391472,Rotherham District,X74
E01007362,370050411,433971,409665,Barnsley District,489
E01007362,370050412,433928,409662,Barnsley District,489
E01007362,370050413,433720,409718,Barnsley District,489
E01007362,370050414,433532,409791,Barnsley District,489
E01007362,370055217,433769,409716,Barnsley District,489
E01007362,370055218,433289,409963,Barnsley District,489
E01007362,370055455,433353,409889,Barnsley District,489
E01007414,370050505,435164,405240,Barnsley District,66
E01007414,370051131,435093,405273,Barnsley District,67b
E01007414,370051177,435242,405118,Barnsley District,66
E01007414,370055058,435643,405716,Barnsley District,482a
E01007424,370035434,436564,398307,Rotherham District,2
E01007424,370050454,434804,400417,Barnsley District,2
E01007424,370050458,434576,400161,Barnsley District,72a
E01007424,370050459,434434,400053,Barnsley District,72a
E01007424,370050476,434809,400437,Barnsley District,2
E01007424,370050495,436461,397857,Barnsley District,44
E01007424,370050662,435369,400311,Barnsley District,67
E01007424,370050663,435311,400364,Barnsley District,67
E01007424,370051108,433938,399553,Barnsley District,67b
E01007424,370051109,433717,399373,Barnsley District,67b
E01007424,370055076,434432,400013,Barnsley District,72a
E01007424,370055350,434148,399523,Barnsley District,67c
E01007424,370055991,433653,399128,Barnsley District,67b
E01007424,370056039,434571,400172,Barnsley District,72a
E01007406,370050765,436864,409075,Barnsley District,59a
E01007406,370050766,436878,409047,Barnsley District,59a
E01007406,370050767,436684,408093,Barnsley District,57
E01007406,370050769,436915,408250,Barnsley District,59a
E01007406,370050770,436924,408280,Barnsley District,59a
E01007406,370050771,436981,408746,Barnsley District,59a
E01007406,370050780,436462,407958,Barnsley District,57
E01007406,370050781,436473,407979,Barnsley District,57
E01007406,370050950,437017,408421,Barnsley District,59a
E01007406,370055194,436651,408073,Barnsley District,57
E01007406,370055283,437024,408410,Barnsley District,59a
E01007406,370055293,437014,408720,Barnsley District,59a
E01007489,370040089,455758,413951,Doncaster District,409
E01007489,370040093,456261,413613,Doncaster District,412
E01007489,370040094,456635,413652,Doncaster District,412
E01007489,370040098,456462,413622,Doncaster District,412
E01007489,370040099,456256,413598,Doncaster District,412
E01007489,370045250,455414,413873,Doncaster District,409
E01007489,370045496,456123,413737,Doncaster District,409
E01007489,370045497,456144,413714,Doncaster District,409
E01007607,370040387,462055,400891,Doncaster District,58c
E01007607,370040412,461667,401049,Doncaster District,58c
E01007607,370040416,461391,400756,Doncaster District,working
E01007607,370040417,461819,400949,Doncaster District,58c
E01007607,370045180,461449,400696,Doncaster District,working
E01007607,370045460,461661,401035,Doncaster District,58a
E01007607,370045461,461891,400917,Doncaster District,58a
E01007603,370040375,463625,401648,Doncaster District,57a
E01007603,370040376,463628,401659,Doncaster District,57c
E01007603,370040377,463337,401635,Doncaster District,57c
E01007603,370040383,462760,402190,Doncaster District,N1
E01007603,370040385,462569,401819,Doncaster District,51a
E01007603,370040386,462417,401762,Doncaster District,57a
E01007603,370041237,462629,401281,Doncaster District,455
E01007603,370045185,463264,401626,Doncaster District,57a
E01007603,370045186,463778,401669,Doncaster District,57a
E01007603,370045462,462436,401184,Doncaster District,58a
E01007603,370045466,462694,401782,Doncaster District,57a
E01007603,370046131,462659,401245,Doncaster District,404
E01007605,370040388,462294,400930,Doncaster District,58c
E01007605,370040389,462020,400325,Doncaster District,working
E01007605,370040415,461516,400672,Doncaster District,working
E01007605,370041236,462838,400806,Doncaster District,404
E01007605,370045181,461930,400371,Doncaster District,working
E01007605,370045463,462394,400996,Doncaster District,58a
E01007605,370045464,462125,400873,Doncaster District,58a
E01007605,370046580,461679,400545,Doncaster District,working
E01007536,370045202,451514,398577,Doncaster District,221
E01007536,370045471,451516,398550,Doncaster District,221
E01007536,370045567,451475,398768,Doncaster District,X20
E01007536,370045580,451441,398565,Doncaster District,X20
E01007553,370040478,466648,409519,Doncaster District,87b
E01007553,370040479,466738,409531,Doncaster District,87b
E01007553,370045084,466374,409503,Doncaster District,87b
E01007553,370045270,465956,409102,Doncaster District,87a
E01007553,370045274,466233,409256,Doncaster District,87a
E01007553,370045275,466229,409335,Doncaster District,87a
E01007553,370045276,466367,409515,Doncaster District,87b
E01033270,370020690,434956,388506,Sheffield District,7
E01033270,370022783,434983,388404,Sheffield District,7
E01033270,370022784,435133,388444,Sheffield District,7
E01033270,370022785,435271,388319,Sheffield District,7
E01033270,370022786,435229,388317,Sheffield District,7
E01033270,370022809,435912,388050,Sheffield District,32a
E01033270,370022846,435851,387962,Sheffield District,9a
E01033270,370023812,434792,388610,Sheffield District,7
E01033270,370023849,435621,388030,Sheffield District,95
E01033270,370026733,435798,387862,Sheffield District,9
E01033270,370027298,435689,387895,Sheffield District,83
E01033270,370027299,435343,388236,Sheffield District,7
E01033270,370027302,435575,388078,Sheffield District,83
E01033262,370022789,435259,387880,Sheffield District,82
E01033262,370022889,435378,387726,Sheffield District,82
E01033262,370027294,435268,387848,Sheffield District,82
E01007593,370046695,460924,398249,Doncaster District,456
E01007593,370046724,460268,398747,Doncaster District,405
E01007593,370046726,460780,398550,Doncaster District,456
E01007593,370046751,460299,398767,Doncaster District,456
E01007645,370040726,457780,402556,Doncaster District,i4
E01007645,370040949,457662,403146,Doncaster District,working
E01007645,370040952,457509,403082,Doncaster District,working
E01007645,370041216,458003,403096,Doncaster District,working
E01007645,370041244,457522,403128,Doncaster District,working
E01007645,370045027,457985,403132,Doncaster District,14
E01007645,370045028,458000,403124,Doncaster District,working
E01007645,370046361,457477,402964,Doncaster District,58f
E01007645,370046368,457494,403083,Doncaster District,working
E01007645,370046642,457683,403151,Doncaster District,working
E01007645,370046747,457672,403236,Doncaster District,working
E01007645,370046748,457695,403229,Doncaster District,84
E01007645,370046759,457920,403324,Doncaster District,working
E01007747,370030983,448240,382931,Rotherham District,X5
E01007747,370035198,448801,382957,Rotherham District,605
E01007747,370035213,448192,382918,Rotherham District,X5
E01007747,370035231,448387,382931,Rotherham District,605
E01007747,370035232,448384,382914,Rotherham District,625
E01007475,370041113,463359,407182,Doncaster District,87b
E01007475,370041115,463102,407087,Doncaster District,87b
E01007475,370041116,463222,407152,Doncaster District,87b
E01007475,370045020,462240,406826,Doncaster District,87b
E01008050,370020622,432837,385294,Sheffield District,81
E01008050,370020624,432827,385056,Sheffield District,81
E01008050,370020629,432864,385478,Sheffield District,81
E01007947,370020894,436216,391329,Sheffield District,2
E01007947,370020896,436251,391110,Sheffield District,2
E01007947,370020897,436275,391078,Sheffield District,2
E01007947,370023543,436045,390854,Sheffield District,98
E01007947,370023544,436025,390840,Sheffield District,98
E01007947,370023545,436162,390914,Sheffield District,98
E01007947,370023547,436096,391060,Sheffield District,98
E01007947,370023548,436059,391077,Sheffield District,98
E01007947,370023765,436117,391021,Sheffield District,98
E01007947,370023836,435901,390799,Sheffield District,98
E01007838,370021583,440153,383534,Sheffield District,80a
E01007838,370021584,440168,383496,Sheffield District,80a
E01007838,370022321,439966,383758,Sheffield District,50
E01008021,370021612,441022,382484,Sheffield District,50a
E01008021,370021613,441007,382519,Sheffield District,50a
E01008021,370021690,442043,381569,Sheffield District,50
E01008021,370021710,441441,382003,Sheffield District,50
E01008021,370021711,441471,381951,Sheffield District,50
E01008021,370021712,441592,381834,Sheffield District,50
E01008021,370021713,441816,381710,Sheffield District,50
E01008021,370021714,441824,381695,Sheffield District,50
E01007913,370020969,439671,390792,Sheffield District,732
E01007913,370023260,440060,390869,Sheffield District,732
E01007913,370023577,439597,391065,Sheffield District,65
E01007913,370023578,439561,391081,Sheffield District,X17
E01007913,370027326,440229,391325,Sheffield District,609
